8130 Disks 
-1.087500e+01 1.087500e+01
-1.087500e+01 1.087500e+01
-1.062500e+01 1.062500e+01
rcylinder(0.9,0.5) 2.281556e+00 5.764252e+00 8.137853e+00 -9.892981e-02 7.639236e-01 6.376783e-01 -5.394665e-01 4.973078e-01 -6.794562e-01 -8.361751e-01 -4.112246e-01 3.629126e-01 5.298978e-01 1.474424e-01 5.733787e-01 
rcylinder(0.9,0.5) 3.413011e+00 5.150736e+00 8.232291e+00 8.759436e-01 -2.870341e-01 -3.877295e-01 -3.962944e-01 -8.864556e-01 -2.390549e-01 -2.750881e-01 3.630537e-01 -8.902351e-01 5.732517e-01 6.524207e-01 9.878839e-02 
rcylinder(0.9,0.5) -2.124747e-01 4.343214e+00 8.419199e+00 -6.258797e-01 6.154145e-01 -4.791029e-01 -4.943610e-01 -7.881689e-01 -3.666020e-01 -6.032262e-01 7.401062e-03 7.975358e-01 8.933391e-01 3.570964e-01 1.822178e-01 
rcylinder(0.9,0.5) 2.612614e-01 4.720177e+00 8.072791e+00 -7.369569e-01 5.993984e-01 -3.124357e-01 -3.321061e-01 -7.236702e-01 -6.049850e-01 -5.887275e-01 -3.420861e-01 7.323777e-01 5.921225e-01 3.701453e-01 2.408601e-01 
rcylinder(0.9,0.5) 3.767469e+00 3.023688e+00 8.323155e+00 9.165104e-01 -1.279920e-01 -3.789811e-01 2.891421e-01 8.666677e-01 4.065511e-01 2.764154e-01 -4.821877e-01 8.313179e-01 4.660310e-01 6.512262e-01 1.518139e-01 
rcylinder(0.9,0.5) -2.772788e+00 1.406732e+00 8.103312e+00 -8.010357e-01 -4.813156e-02 -5.966783e-01 2.814322e-01 -9.100157e-01 -3.044132e-01 -5.283347e-01 -4.117704e-01 7.425009e-01 5.294067e-01 4.244987e-01 2.317492e-01 
rcylinder(0.9,0.5) 4.076942e-02 2.075526e+00 8.626190e+00 1.608541e-01 7.082621e-01 6.873796e-01 7.881439e-01 -5.113951e-01 3.424972e-01 5.941003e-01 4.866620e-01 -6.404724e-01 4.620042e-01 3.653097e-01 3.235748e-01 
rcylinder(0.9,0.5) -1.341727e+00 1.089413e+00 8.130604e+00 -7.006705e-01 6.663095e-01 -2.551323e-01 -3.597926e-01 -6.387595e-01 -6.800997e-01 -6.161251e-01 -3.847311e-01 6.872932e-01 5.537420e-01 3.454875e-01 2.814361e-01 
rcylinder(0.9,0.5) 4.512594e+00 9.074421e-01 8.479744e+00 8.937134e-01 -4.221381e-01 -1.519071e-01 3.983266e-01 9.024143e-01 -1.642691e-01 2.064274e-01 8.630081e-02 9.746486e-01 8.223293e-01 7.142154e-01 2.281625e-02 
rcylinder(0.9,0.5) 3.630503e+00 4.722102e-01 8.133382e+00 -3.316728e-01 -5.455329e-01 -7.696668e-01 -4.825126e-01 7.991585e-01 -3.585070e-01 8.106631e-01 2.524669e-01 -5.282857e-01 6.727798e-01 1.704032e-01 4.245429e-01 
